tsne_1,tsne_2,sirna_id,predicted,experiment,plate,well
-2.6878574,-30.374634,1117,1117,RPE-05,4,F03
-13.018544,67.08058,1134,1134,HUVEC-14,2,M15
-14.40585,-3.7338572,1109,1109,U2OS-02,3,M15
-33.3165,21.672155,1125,1125,HUVEC-07,4,H22
7.809297,-31.060768,1128,1128,U2OS-04,4,F19
29.451262,-20.803894,1130,1130,HEPG2-04,3,C11
45.055237,1.6130191,1108,1108,HUVEC-06,4,H22
-0.64370036,-47.466328,1117,1117,HUVEC-20,2,H15
1.8063967,41.51957,1124,1124,U2OS-05,1,J03
-31.952583,-37.343895,1135,1135,RPE-05,1,J03
-21.17412,-57.279907,1135,1135,HUVEC-15,3,F22
-2.405933,17.018164,1126,1126,RPE-03,2,J03
-54.12094,5.0564322,1123,1123,U2OS-02,4,F22
-31.912775,24.039139,1125,1125,HUVEC-21,4,J11
16.533617,-22.147833,1131,1131,HEPG2-10,3,H22
72.03302,-10.361534,1124,1124,HUVEC-23,1,M11
-1.7480012,9.938887,1126,1126,U2OS-01,1,H03
-10.363,36.656174,1134,1134,HEPG2-04,4,J03
-32.195305,-36.35307,1135,1135,RPE-09,3,C19
-45.059998,-6.9580936,1136,1136,HUVEC-24,1,M22
51.849277,27.606602,1121,1121,HUVEC-09,2,M07
0.48380318,-6.8528647,1138,1138,HUVEC-24,4,B02
11.422134,48.41052,1115,1115,RPE-05,4,H11
10.261598,-38.25916,1128,1128,HUVEC-02,1,M03
-24.938257,9.624617,1125,1125,HEPG2-03,4,F03
33.48561,34.351643,1129,1129,HUVEC-24,1,J19
38.28812,10.027612,1108,1108,RPE-11,1,H03
55.26158,27.21635,1121,1121,HUVEC-22,2,H07
-23.281265,-56.19853,1135,1135,HUVEC-11,1,C07
29.505276,-22.45248,1130,1130,HEPG2-01,3,J07
-19.939766,32.80214,1137,1137,HEPG2-03,1,C11
65.806206,-6.0172386,1124,1124,HUVEC-05,2,J22
21.09246,54.410683,1115,1115,HUVEC-20,2,C22
-23.074432,-57.33043,1135,1135,HUVEC-08,2,M22
29.593353,-20.282879,1130,1130,HEPG2-06,1,H07
-0.45595998,-49.967495,1117,1117,HUVEC-12,1,J15
-31.91021,22.037006,1125,1125,HUVEC-14,4,J22
20.143963,55.993366,1115,1115,HUVEC-12,1,M07
46.136047,-2.9177175,1108,1108,HUVEC-24,1,F19
-2.1684978,-28.70395,1117,1117,RPE-04,1,F15
-35.3475,-19.865551,1136,1136,RPE-03,4,M19
0.31232944,-11.623732,1138,1138,HUVEC-16,3,B02
23.193665,57.314392,1115,1115,HUVEC-19,3,M22
37.081886,10.93857,1108,1108,RPE-09,3,H03
0.83798367,26.15017,1126,1126,HEPG2-08,3,M11
29.593805,-21.616034,1130,1130,HEPG2-10,2,J11
-3.4313312,-45.368317,1128,1128,HUVEC-14,4,H11
-69.30887,-3.1148384,1123,1123,HUVEC-07,1,H15
-23.858337,-9.551528,1136,1136,HEPG2-02,3,C07
-0.5439399,-6.3218527,1138,1138,HUVEC-03,1,B02
-42.788185,11.000148,1125,1125,RPE-04,1,C03
-24.31208,10.393549,1125,1125,HEPG2-11,3,F03
29.756735,23.660246,1129,1129,RPE-04,3,J11
-41.225063,49.5888,1137,1137,RPE-09,3,M11
-18.780148,-40.80237,1135,1135,HEPG2-11,4,J15
-12.230322,16.945623,1126,1126,HUVEC-04,4,F22
43.415844,18.977512,1121,1121,RPE-03,1,H07
-32.316193,19.35787,1125,1125,HUVEC-03,4,H22
-13.065922,16.610622,1126,1126,HUVEC-22,4,J22
21.13473,57.788784,1115,1115,HUVEC-11,2,J15
-4.38862,3.2096367,1125,1125,U2OS-04,4,C19
53.64259,26.21176,1121,1121,HUVEC-04,4,F11
28.331863,-54.946396,1131,1131,RPE-09,3,J15
22.168001,29.899015,1129,1129,HEPG2-11,2,M03
44.158318,-19.308577,1133,1133,HUVEC-08,4,F03
19.014347,-11.778419,1116,1116,HEPG2-08,1,F07
60.26134,11.281154,1121,1121,HEPG2-06,4,F22
43.100975,21.063253,1121,1121,RPE-07,3,H03
-72.09774,-4.69613,1123,1123,HUVEC-14,4,C15
-1.5835931,48.068012,1124,1124,RPE-03,3,H19
-15.287961,63.27421,1134,1134,HUVEC-04,2,M15
-33.30715,-19.748579,1136,1136,RPE-06,3,J11
21.56439,57.15031,1115,1115,HUVEC-02,2,F11
-52.837288,-20.74177,1109,1109,HUVEC-13,1,J19
-59.86174,10.73729,1123,1123,RPE-03,1,H15
33.222668,35.44318,1129,1129,HUVEC-11,2,J07
16.648464,-22.749907,1131,1131,HEPG2-10,1,M07
-8.936452,37.1787,1134,1134,HEPG2-03,1,C03
28.634289,23.13746,1129,1129,RPE-05,4,F19
55.21432,24.742287,1121,1121,HUVEC-07,1,H07
-15.65022,62.570618,1134,1134,HUVEC-17,1,F03
28.29074,-6.6100492,1133,1133,RPE-05,1,F03
-70.79782,-5.5587068,1123,1123,HUVEC-16,1,J22
-69.12313,-2.7902176,1123,1123,HUVEC-07,3,H15
-9.702929,36.68545,1134,1134,HEPG2-10,1,C03
21.57877,42.4872,1129,1129,RPE-02,1,M03
-15.905846,0.44969472,1109,1109,HEPG2-11,3,H15
72.44628,-6.7629294,1124,1124,HUVEC-20,2,H19
42.20474,-38.451046,1130,1130,RPE-05,2,J11
23.463598,-35.78175,1130,1130,HUVEC-03,3,M15
27.58354,10.055804,1108,1108,HEPG2-09,2,F19
-17.390663,1.6896217,1109,1109,HEPG2-06,1,C15
6.4079757,4.968651,1138,1138,HEPG2-05,3,B02
-33.52735,39.90383,1137,1137,HUVEC-19,4,M19
-30.299726,-36.313072,1135,1135,RPE-02,3,H15
-24.812551,9.547982,1125,1125,HEPG2-03,2,H11
18.173426,41.38224,1129,1129,HUVEC-01,3,H22
-18.517464,32.36762,1137,1137,HEPG2-08,3,F19
10.759745,-38.61215,1128,1128,HUVEC-01,4,F07
-34.337753,24.75516,1125,1125,HUVEC-17,1,C15
38.53798,11.89586,1108,1108,RPE-01,1,H22
30.934977,-6.7209077,1133,1133,RPE-11,4,H03
-30.676014,-14.188878,1136,1136,U2OS-01,3,J19
-0.68649065,-26.326939,1128,1117,RPE-10,3,J07
24.11952,59.454117,1115,1115,HUVEC-05,3,H19
-25.171251,-9.724788,1136,1136,HEPG2-09,3,F22
-24.885675,10.572048,1125,1125,HEPG2-06,2,J22
-3.3182938,-29.08457,1117,1117,RPE-05,2,H03
-40.022736,-9.190847,1136,1136,HUVEC-05,4,H03
21.221739,55.964016,1115,1115,HUVEC-14,2,M07
1.8379679,24.508827,1126,1126,HEPG2-02,1,J07
36.85016,11.9733715,1108,1108,RPE-05,2,C11
46.377323,0.124361694,1108,1108,HUVEC-16,2,C15
-71.693405,-2.3041582,1123,1123,HUVEC-15,1,F07
-56.81578,30.020685,1116,1116,HUVEC-20,3,C22
-70.66321,-5.702271,1123,1123,HUVEC-16,2,F19
-41.190186,12.303736,1125,1125,RPE-07,2,H15
24.08996,-38.206776,1130,1130,HUVEC-13,2,F11
9.432458,-5.2045794,1138,1138,RPE-03,4,B02
-17.483614,-24.27565,1117,1117,HEPG2-06,1,M22
40.149723,-38.03505,1130,1130,RPE-04,3,C03
42.785362,-2.0292006,1108,1108,HUVEC-22,2,M03
4.3348703,-37.963215,1128,1128,HEPG2-01,1,J19
59.444206,10.699233,1121,1121,HEPG2-06,3,F11
70.60699,-6.4610686,1124,1124,HUVEC-07,1,H19
0.020322405,16.138811,1126,1126,RPE-05,1,F11
-34.424225,-21.662092,1136,1136,RPE-05,4,J03
-19.998686,-53.235443,1135,1135,HUVEC-05,3,H11
-54.181114,-21.574371,1109,1109,HUVEC-06,2,F07
29.166838,23.11735,1129,1129,RPE-04,4,M15
-20.074211,-42.332798,1135,1135,HEPG2-04,4,H22
-34.774857,-19.800024,1136,1136,RPE-03,3,M19
-52.387707,-20.267342,1109,1109,HUVEC-15,2,J15
22.26885,-0.7071216,1133,1133,U2OS-04,4,H03
10.258961,-38.702198,1128,1128,HUVEC-04,2,J15
23.74768,-39.421204,1130,1130,HUVEC-21,4,F11
19.26748,55.53155,1115,1115,HUVEC-22,4,C11
38.362923,11.264038,1108,1108,RPE-06,2,M19
61.552082,10.882088,1121,1121,HEPG2-09,2,C11
-49.504803,-21.622692,1109,1109,HUVEC-16,4,M22
-56.956966,29.6321,1116,1116,HUVEC-14,3,M11
32.016144,35.50943,1129,1129,HUVEC-10,2,H11
-14.730229,-3.99627,1109,1109,U2OS-04,2,J07
14.425729,23.903364,1115,1115,U2OS-01,2,M15
7.336953,34.97584,1124,1124,HEPG2-11,1,J07
46.27336,-2.0227501,1108,1108,HUVEC-14,4,F07
-6.2046814,-50.295498,1128,1128,HUVEC-24,1,C07
-32.65804,-37.40825,1135,1135,RPE-07,3,M19
38.391235,12.288693,1108,1108,RPE-02,1,H11
-44.53856,-7.6910152,1136,1136,HUVEC-21,2,M19
2.1172667,-7.067036,1138,1138,HUVEC-24,3,M21
-8.23821,17.217434,1126,1126,HUVEC-08,4,J03
2.5117126,69.738525,1134,1134,RPE-07,3,H22
10.611512,-3.1531632,1138,1138,RPE-06,3,B02
23.70156,-37.563602,1130,1130,HUVEC-14,4,C03
-70.44759,-3.4809875,1123,1123,HUVEC-13,3,C11
-32.070473,21.161306,1125,1125,HUVEC-04,1,C22
7.6421137,5.514228,1138,1138,HEPG2-02,4,B02
0.49009842,25.522043,1126,1126,HEPG2-11,2,J11
7.146805,5.2462873,1138,1138,HEPG2-06,3,B02
-18.193596,1.8695323,1109,1109,HEPG2-04,4,C15
-56.637314,26.002192,1116,1116,HUVEC-19,4,H07
42.754417,0.95701134,1108,1108,HUVEC-06,2,H11
-30.236895,42.06988,1137,1137,HUVEC-16,3,J07
-16.184479,65.648384,1134,1134,HUVEC-24,2,M03
-45.401855,-6.7778263,1136,1136,HUVEC-22,4,H15
0.11144541,41.24529,1124,1124,U2OS-04,2,C07
-16.287521,65.95657,1134,1134,HUVEC-17,4,H03
1.3604238,-49.41213,1128,1128,HUVEC-10,3,C07
-2.0972176,-29.016506,1117,1117,RPE-07,3,J07
-11.058075,-34.133198,1117,1117,U2OS-02,1,J19
-54.013718,-22.83672,1109,1109,HUVEC-07,2,C07
45.66817,-19.880827,1133,1133,HUVEC-12,1,F07
-40.00973,-9.225975,1136,1136,HUVEC-05,1,J11
17.189594,40.949207,1129,1129,HUVEC-01,3,H22
-2.6042314,24.377026,1126,1126,HEPG2-09,1,H19
43.407627,-19.306067,1133,1133,HUVEC-13,4,F07
-0.35097712,-5.9962473,1138,1138,HUVEC-04,1,B02
-44.994213,-6.6770306,1136,1136,HUVEC-22,1,J19
24.156898,-34.953213,1130,1130,HUVEC-15,4,J03
22.699802,29.309134,1129,1129,HEPG2-08,3,C07
-29.669096,38.27639,1137,1137,HUVEC-15,4,H07
30.567339,-7.848835,1133,1133,RPE-04,3,H19
-46.92034,-41.2029,1109,1109,RPE-03,1,C07
1.9427038,71.346535,1134,1134,RPE-11,3,C03
-4.4675703,-47.78382,1117,1117,HUVEC-08,1,F03
22.464289,30.660004,1129,1129,HEPG2-09,3,C19
-53.48767,-19.318647,1109,1109,HUVEC-13,2,C03
-0.7186061,49.91859,1124,1124,RPE-08,3,F15
16.821749,-21.56914,1131,1131,HEPG2-05,1,H03
-13.245769,18.910578,1126,1126,HUVEC-10,4,C22
58.352894,10.961632,1121,1121,HEPG2-07,3,M19
-52.38858,-24.080805,1109,1109,HUVEC-19,4,H22
12.409089,-68.20906,1131,1131,HUVEC-11,2,J03
-42.107243,-6.7609267,1136,1136,HUVEC-13,4,H11
-17.223007,2.8603132,1109,1109,HEPG2-03,1,F03
8.058196,35.00854,1124,1124,HEPG2-03,4,H19
52.76009,24.870325,1121,1121,HUVEC-20,1,H07
0.56642747,-51.161034,1117,1117,HUVEC-12,2,J22
18.589607,-11.978116,1116,1116,HEPG2-10,2,H11
2.517467,-9.349697,1138,1138,HUVEC-15,2,B02
-8.982262,66.32309,1134,1134,HUVEC-05,4,M03
17.936966,40.537006,1129,1129,HUVEC-06,2,M07
-70.47552,-3.1545284,1123,1123,HUVEC-02,2,J19
9.813481,-19.958548,1131,1131,U2OS-05,2,J11
11.670271,-67.23987,1131,1131,HUVEC-17,3,H07
-13.131904,67.42084,1134,1134,HUVEC-14,1,C11
-1.3693606,-50.593185,1128,1128,HUVEC-20,1,M19
42.943813,19.387259,1121,1121,RPE-03,2,H07
9.209082,-67.00587,1131,1131,HUVEC-21,4,C11
36.23638,10.711778,1108,1108,RPE-09,4,H19
16.677778,-20.476357,1131,1131,HEPG2-09,1,H22
-42.16129,12.117153,1125,1125,RPE-07,4,M11
-19.564487,-40.89295,1135,1135,HEPG2-07,4,M07
-1.2571361,-8.108138,1138,1138,HUVEC-09,2,B02
8.558801,18.421022,1115,1115,HEPG2-02,4,F03
21.268217,59.97234,1115,1115,HUVEC-06,1,C15
8.153371,33.852814,1124,1124,HEPG2-09,2,J03
41.28683,1.2934861,1108,1108,HUVEC-17,2,J11
19.334509,58.47659,1115,1115,HUVEC-04,3,H07
43.071487,-17.560497,1133,1133,HUVEC-23,1,M15
45.02926,-19.885305,1133,1133,HUVEC-20,3,F03
-0.97784346,-26.259218,1128,1128,RPE-10,4,J03
20.783,12.952944,1108,1108,U2OS-03,1,F15
-11.490059,66.16852,1134,1134,HUVEC-15,3,H19
-9.4474535,34.711838,1134,1134,HEPG2-03,4,M07
-54.394737,4.6620035,1123,1123,U2OS-02,2,C19
11.37642,-69.06374,1131,1131,HUVEC-12,4,F22
-19.542171,-41.703625,1135,1135,HEPG2-06,1,J07
15.855331,-23.391829,1131,1131,HEPG2-04,1,J07
30.40868,22.869938,1129,1129,RPE-11,1,C19
-60.267178,10.911515,1123,1123,RPE-04,2,C15
-2.3473022,48.147915,1124,1124,RPE-06,2,J22
43.56773,20.664694,1121,1121,RPE-09,3,F11
19.960371,14.185405,1108,1108,U2OS-04,2,H03
-2.3095908,-26.441532,1128,1128,RPE-06,3,C15
-2.4539707,-7.1701627,1138,1138,HUVEC-02,1,B02
10.929308,-71.20197,1131,1131,HUVEC-18,3,J22
58.271004,10.526958,1121,1121,HEPG2-02,3,H03
-40.579548,-6.544808,1136,1136,HUVEC-06,2,C19
1.1048058,41.2403,1124,1124,U2OS-01,2,C03
21.11998,-37.255207,1130,1130,HUVEC-01,3,J19
-29.974848,18.671797,1125,1125,HUVEC-15,2,H11
-46.66635,-8.028205,1136,1136,HUVEC-08,4,C07
10.249475,49.00181,1115,1115,RPE-06,3,F19
3.096398,-7.735164,1138,1138,HUVEC-23,3,K16
-54.09824,3.3680344,1123,1123,U2OS-03,4,C15
-41.694546,10.315912,1125,1125,RPE-11,1,J03
-16.788054,1.3848549,1109,1109,HEPG2-11,1,C15
-32.57368,24.769163,1125,1125,HUVEC-23,2,J07
-18.186705,-21.846655,1117,1117,HEPG2-05,3,F07
-15.361139,1.4603357,1109,1109,HEPG2-10,3,C15
7.9551573,34.75803,1124,1124,HEPG2-04,3,H22
19.34498,33.722538,1129,1129,HEPG2-03,2,J15
-70.70783,-1.225639,1123,1123,HUVEC-17,3,M07
10.023154,-39.039867,1128,1128,HUVEC-03,2,H07
68.432106,-6.382288,1124,1124,HUVEC-21,1,H19
20.270718,33.9701,1129,1129,HEPG2-03,1,H19
5.6815324,6.294465,1138,1138,HEPG2-05,4,B02
-13.365381,17.036304,1126,1126,HUVEC-07,2,J03
51.376007,26.642937,1121,1121,HUVEC-12,1,M11
20.898056,57.573837,1115,1115,HUVEC-16,1,H11
-19.460815,-25.149689,1117,1128,HEPG2-05,4,M19
22.964619,-1.0791662,1133,1133,U2OS-02,3,F03
-46.563374,-39.004467,1109,1109,RPE-08,1,M19
-28.134926,42.144417,1137,1137,HUVEC-16,2,J03
53.700634,24.606525,1121,1121,HUVEC-06,3,H03
-34.28425,19.788338,1125,1125,HUVEC-18,4,H22
0.03852746,-8.530796,1138,1138,HUVEC-07,1,B02
9.909547,-66.94514,1131,1131,HUVEC-10,2,H03
10.689783,-38.662037,1128,1128,HUVEC-03,3,C03
11.911141,-3.4985106,1138,1138,RPE-08,4,B02
-0.69311756,-27.890688,1117,1117,RPE-10,1,C03
-19.530966,30.952688,1137,1137,HEPG2-05,3,J19
-70.92303,-4.8506355,1123,1123,HUVEC-16,2,F19
9.685937,16.754642,1115,1115,HEPG2-08,3,M19
33.135105,37.529865,1129,1129,HUVEC-10,1,J22
11.485112,-68.495384,1131,1131,HUVEC-11,1,C03
-3.0316768,-28.105824,1128,1128,RPE-08,4,M15
-21.476418,-21.807217,1117,1117,HEPG2-09,2,F03
-19.056402,42.811104,1137,1137,U2OS-03,3,H22
-1.0253897,-52.528145,1117,1117,HUVEC-17,4,C03
1.0678996,2.7762208,1138,1138,U2OS-03,1,B02
-59.743073,9.914625,1123,1123,RPE-09,2,M19
10.291671,-17.372149,1131,1131,U2OS-04,2,H07
21.51204,42.423542,1129,1129,RPE-01,2,H07
1.7820644,24.18317,1126,1126,HEPG2-02,2,C07
-5.051946,-49.137608,1128,1128,HUVEC-15,4,M11
42.162724,-38.36681,1130,1130,RPE-07,4,H19
43.170864,20.049147,1121,1121,RPE-09,2,H15
30.046768,-8.128638,1133,1133,RPE-03,4,M07
2.1013262,2.739584,1138,1138,U2OS-01,3,B02
6.0275345,-38.163944,1128,1128,HEPG2-03,1,M11
21.68169,-36.273895,1130,1130,HUVEC-16,4,H22
0.09436346,-3.724207,1138,1138,HUVEC-12,3,B02
-33.812744,-19.187654,1136,1136,RPE-02,2,M11
61.240696,9.158365,1121,1121,HEPG2-03,3,C03
41.61871,-20.437181,1133,1133,HUVEC-17,3,F07
52.852684,28.635427,1121,1121,HUVEC-16,1,M15
41.796978,19.774277,1121,1121,RPE-02,4,J03
-68.54348,-1.705508,1123,1123,HUVEC-11,1,F15
44.339565,-0.77576286,1108,1108,HUVEC-10,1,J19
-71.557365,-3.4317458,1123,1123,HUVEC-22,3,C11
-19.494623,-22.684551,1117,1117,HEPG2-08,4,C11
22.670464,30.140749,1129,1129,HEPG2-05,3,M03
-19.069378,-24.54052,1117,1117,HEPG2-11,1,F15
-30.500465,40.293415,1137,1137,HUVEC-11,1,H15
-3.634723,-6.3650618,1138,1138,HUVEC-16,4,B02
-50.01468,-19.986408,1109,1109,HUVEC-06,4,H19
70.15021,-5.134974,1124,1124,HUVEC-01,4,C19
-33.99723,-19.688993,1136,1136,RPE-02,1,H15
3.6347733,71.42819,1134,1134,RPE-04,4,F03
-21.1507,-21.376085,1128,1128,HEPG2-09,2,M11
2.050613,69.9203,1134,1134,RPE-05,2,H22
-25.751663,-44.601383,1135,1135,U2OS-02,3,F19
58.89261,9.363174,1121,1121,HEPG2-01,3,H22
15.204242,4.857699,1133,1133,HEPG2-10,4,C07
-30.3091,39.604134,1137,1137,HUVEC-13,3,J15
44.464684,-2.1940753,1108,1108,HUVEC-21,2,F07
-1.651348,61.318142,1134,1134,U2OS-05,3,F19
-23.367537,-60.067207,1135,1135,HUVEC-01,3,F11
60.58832,8.382927,1121,1121,HEPG2-10,1,H11
-11.459289,63.558823,1134,1134,HUVEC-09,1,J11
-10.894353,-14.412583,1116,1116,RPE-09,1,C03
9.049656,-3.8705637,1138,1138,RPE-06,2,B15
44.44629,-0.84664816,1108,1108,HUVEC-14,1,F03
29.707064,-5.2993445,1133,1133,RPE-07,4,J11
-5.7968917,-54.668304,1117,1117,HUVEC-04,1,F15
-5.614407,3.6987188,1125,1125,U2OS-05,3,H19
44.328457,-20.219734,1133,1133,HUVEC-18,3,M07
29.148714,-5.4069767,1133,1133,RPE-05,1,F03
9.908268,-67.46277,1131,1131,HUVEC-16,1,F07
-23.76979,-9.83666,1136,1136,HEPG2-04,4,C22
10.044915,-39.287994,1128,1128,HUVEC-06,4,J15
43.123863,19.643286,1121,1121,RPE-01,4,J07
-18.681503,42.910324,1137,1137,U2OS-05,3,C03
-0.06432944,47.607327,1124,1124,RPE-06,4,F07
-42.826267,48.335205,1137,1137,RPE-04,2,F11
-10.074491,-31.649752,1117,1117,U2OS-05,4,H15
-33.47405,-20.008705,1136,1136,RPE-10,2,H11
-40.520206,-6.5160418,1136,1136,HUVEC-06,1,H22
46.579525,-19.105959,1133,1133,HUVEC-08,1,M19
-13.93702,-3.792302,1109,1109,U2OS-03,1,H15
2.744335,70.36849,1134,1134,RPE-09,2,H11
42.01961,0.44396073,1108,1108,HUVEC-11,4,J19
-18.669147,31.874014,1137,1137,HEPG2-02,2,C03
-0.95920813,49.45802,1124,1124,RPE-08,2,H03
15.302655,23.247171,1115,1115,U2OS-04,1,J22
-29.05889,40.012745,1137,1137,HUVEC-13,1,F07
19.068651,-12.982351,1116,1116,HEPG2-04,4,M22
72.44688,-6.3824115,1124,1124,HUVEC-09,1,F07
11.989094,-66.3009,1131,1131,HUVEC-09,3,H07
44.236095,2.4390607,1108,1108,HUVEC-09,1,F11
19.669868,14.887049,1108,1108,U2OS-04,4,H15
-21.926304,-55.63216,1135,1135,HUVEC-22,4,H22
-31.718132,41.50807,1137,1137,HUVEC-02,1,C11
9.937862,-19.561512,1131,1131,U2OS-01,2,M03
-22.603779,-57.44691,1135,1135,HUVEC-09,3,H15
-17.044657,66.363205,1134,1134,HUVEC-19,4,H03
24.590855,-34.734207,1130,1130,HUVEC-12,4,C22
17.881208,40.974026,1129,1129,HUVEC-06,3,M19
-30.794008,39.511803,1137,1137,HUVEC-08,2,M15
1.2342438,71.68499,1134,1134,RPE-04,2,C11
-18.095549,-23.02172,1128,1128,HEPG2-07,3,J11
-14.283733,-4.225395,1109,1109,U2OS-02,1,J07
-1.655649,9.578603,1126,1126,U2OS-05,1,H19
-44.49193,-4.6492333,1136,1136,HUVEC-03,1,C15
43.05787,-0.26157847,1108,1108,HUVEC-06,1,M22
14.532167,24.04954,1115,1115,U2OS-05,4,F07
-11.3953285,-34.56458,1117,1117,U2OS-04,2,M19
31.800638,-33.91759,1130,1130,U2OS-01,3,F07
-53.684284,-23.285234,1109,1109,HUVEC-07,3,C07
12.856349,-67.86057,1131,1131,HUVEC-11,3,J22
-20.905758,-24.697863,1117,1117,HEPG2-05,1,M07
-13.1986885,66.0698,1134,1134,HUVEC-14,4,M03
30.093184,22.672916,1129,1129,RPE-05,2,H19
9.998127,0.37376508,1108,1108,RPE-07,2,M22
31.008804,-6.2193985,1133,1133,RPE-10,1,F15
1.3655033,71.711296,1134,1134,RPE-04,2,C11
-24.098738,-8.390857,1136,1136,HEPG2-08,3,F15
-9.702242,36.42266,1134,1134,HEPG2-04,1,M07
42.28941,21.455511,1121,1121,RPE-08,3,M19
53.10274,24.248964,1121,1121,HUVEC-23,2,C15
43.499355,-21.328701,1133,1133,HUVEC-17,4,C22
-33.97889,-21.655254,1136,1136,RPE-05,4,J03
42.986336,21.697092,1121,1121,RPE-05,1,M07
-19.989832,-24.80739,1117,1117,HEPG2-10,2,H07
-69.174065,-5.8525543,1123,1123,HUVEC-19,4,J07
1.2098212,-47.011887,1128,1128,HUVEC-19,1,M11
-1.5639447,15.179491,1126,1126,RPE-08,2,J15
9.385938,-70.02502,1131,1131,HUVEC-03,3,C15
-1.2769169,-56.321457,1117,1117,HUVEC-05,1,C11
25.618021,-38.340027,1130,1130,HUVEC-12,2,H03
12.942811,4.837473,1133,1133,HEPG2-01,3,C19
-23.863281,-57.12654,1135,1135,HUVEC-09,4,H19
-67.382805,-2.65934,1123,1123,HUVEC-23,2,F22
-55.624924,28.093859,1116,1116,HUVEC-13,1,F15
-34.445053,-18.75641,1136,1136,RPE-03,2,M19
-46.728474,-41.780666,1109,1109,RPE-11,3,F03
29.104,22.615002,1129,1129,RPE-09,4,J19
9.742928,-70.79519,1131,1131,HUVEC-18,1,J22
28.626158,-20.874712,1130,1130,HEPG2-10,4,H19
-71.180725,-3.2353258,1123,1123,HUVEC-04,4,C22
20.448732,57.324677,1115,1115,HUVEC-10,2,C22
7.4814243,4.9107566,1138,1138,HEPG2-08,3,B02
30.1696,-6.413946,1133,1133,RPE-11,3,J22
-3.6818345,-52.45326,1117,1117,HUVEC-21,3,M15
-19.990417,33.678104,1137,1137,HEPG2-09,2,C03
41.33237,-38.84291,1130,1130,RPE-09,4,M22
14.00269,4.473035,1133,1133,HEPG2-02,4,H22
22.489985,58.31037,1115,1115,HUVEC-07,4,F07
-25.138174,9.845475,1125,1125,HEPG2-02,1,F11
0.23814929,-49.920975,1128,1117,HUVEC-10,4,J07
-33.703228,16.827684,1125,1125,HUVEC-05,2,F19
26.786411,-20.694479,1130,1130,HEPG2-05,1,F03
7.655228,35.55962,1124,1124,HEPG2-02,4,J15
-9.161318,36.746754,1134,1134,HEPG2-03,2,J19
0.40469503,40.894646,1124,1124,U2OS-04,4,C22
8.371304,34.551258,1124,1124,HEPG2-03,3,J07
-2.592722,-50.77809,1117,1117,HUVEC-20,4,C22
-69.50431,-4.3859158,1123,1123,HUVEC-09,4,M07
-25.772255,-57.56585,1135,1135,HUVEC-18,1,M15
-32.20597,-37.834576,1135,1135,RPE-05,1,J03
-31.41783,-13.689248,1136,1136,U2OS-05,1,C22
31.027044,36.92704,1129,1129,HUVEC-22,4,J11
-17.765429,-28.014288,1117,1117,HEPG2-01,4,C11
-8.130681,37.24834,1134,1134,HEPG2-02,3,J19
-24.201736,-54.518345,1135,1135,HUVEC-21,3,F19
-55.3869,28.215796,1116,1116,HUVEC-09,4,J22
18.339052,-12.366962,1116,1116,HEPG2-04,3,H07
-11.876429,-16.05401,1116,1116,RPE-01,1,H03
-43.52975,-4.6355987,1136,1136,HUVEC-04,1,M22
60.19739,8.918291,1121,1121,HEPG2-02,1,F03
32.137756,37.211407,1129,1129,HUVEC-20,2,J11
55.078285,26.456913,1121,1121,HUVEC-13,1,C07
-6.115022,-53.9491,1117,1117,HUVEC-06,4,H11
47.066517,-19.924057,1133,1133,HUVEC-04,3,F22
-1.9597366,-53.035122,1117,1117,HUVEC-16,2,J19
-0.8037291,-8.012675,1138,1138,HUVEC-16,2,B02
-22.965513,-8.903714,1136,1136,HEPG2-06,3,J11
-11.728715,16.498583,1126,1126,HUVEC-10,4,C22
1.3158585,-7.6304884,1138,1138,HUVEC-07,2,F22
-19.470303,-42.063824,1135,1135,HEPG2-10,1,J22
11.963282,-4.832468,1138,1138,RPE-10,3,B02
19.071697,-13.6933565,1116,1116,HEPG2-09,3,C15
41.00692,-39.0763,1130,1130,RPE-02,1,M07
32.696346,36.69335,1129,1129,HUVEC-24,3,J22
19.069632,21.685137,1129,1129,U2OS-01,3,C11
45.148342,-0.5299441,1108,1108,HUVEC-20,4,C03
42.072952,-21.348356,1133,1133,HUVEC-17,2,H19
-40.14393,-6.227373,1136,1136,HUVEC-06,3,J11
43.45546,-19.489716,1133,1133,HUVEC-13,4,F07
-12.750442,64.781364,1134,1134,HUVEC-09,1,J11
-1.7183932,-8.530505,1138,1138,HUVEC-22,4,B02
-11.938095,64.96613,1134,1134,HUVEC-06,1,J15
15.753949,-22.367035,1131,1131,HEPG2-06,4,J03
-52.33562,-23.146503,1109,1109,HUVEC-18,1,C07
-19.39386,-40.92682,1135,1135,HEPG2-04,2,H22
-0.97139794,61.30544,1134,1134,U2OS-01,4,F19
40.297707,-37.608017,1130,1130,RPE-03,4,J19
-18.40884,-41.540615,1135,1135,HEPG2-05,1,C22
-0.24535944,-51.993214,1128,1128,HUVEC-09,1,F15
10.782761,50.30711,1115,1115,RPE-02,2,H07
-15.774768,0.45295107,1109,1109,HEPG2-11,3,H15
-49.680904,-22.898964,1109,1109,HUVEC-21,3,H11
-27.795952,38.988205,1137,1137,HUVEC-22,1,F22
-40.960167,-7.2670856,1136,1136,HUVEC-20,2,H11
-21.887526,-60.62157,1135,1135,HUVEC-01,2,M07
